State,Congressional District (CD),Gender,Age Group,Date,Veteran
Colorado,CD 5,M,65 and Over,09/30/2039 12:00:00 AM,20045.70796
Colorado,CD 5,M,65 and Over,09/30/2040 12:00:00 AM,19447.642207
Colorado,CD 5,M,65 and Over,09/30/2041 12:00:00 AM,18875.866441
Colorado,CD 5,M,65 and Over,09/30/2042 12:00:00 AM,18366.647709
Colorado,CD 5,M,65 and Over,09/30/2043 12:00:00 AM,17900.399717
Colorado,CD 5,M,65 and Over,09/30/2044 12:00:00 AM,17500.501959
Colorado,CD 5,M,65 and Over,09/30/2045 12:00:00 AM,17198.795933
Colorado,CD 5,M,65 and Over,09/30/2046 12:00:00 AM,16933.291984
Colorado,CD 5,M,65 and Over,09/30/2047 12:00:00 AM,16761.733096
Colorado,CD 5,M,65 and Over,09/30/2048 12:00:00 AM,16602.411899
Colorado,CD 5,M,Under 65,09/30/2018 12:00:00 AM,59854.022725
Colorado,CD 5,M,Under 65,09/30/2019 12:00:00 AM,59221.33512
Colorado,CD 5,M,Under 65,09/30/2020 12:00:00 AM,58485.058795
Colorado,CD 5,M,Under 65,09/30/2021 12:00:00 AM,57684.483091
Colorado,CD 5,M,Under 65,09/30/2022 12:00:00 AM,56876.00483
Colorado,CD 5,M,Under 65,09/30/2023 12:00:00 AM,56164.700875
Colorado,CD 5,M,Under 65,09/30/2024 12:00:00 AM,55424.831666
Colorado,CD 5,M,Under 65,09/30/2025 12:00:00 AM,54653.333853
Colorado,CD 5,M,Under 65,09/30/2026 12:00:00 AM,53947.360324
Colorado,CD 5,M,Under 65,09/30/2027 12:00:00 AM,53206.572324
Colorado,CD 5,M,Under 65,09/30/2028 12:00:00 AM,52491.636003
Colorado,CD 5,M,Under 65,09/30/2029 12:00:00 AM,51846.771086
Colorado,CD 5,M,Under 65,09/30/2030 12:00:00 AM,51309.756074
Colorado,CD 5,M,Under 65,09/30/2031 12:00:00 AM,50809.909576
Colorado,CD 5,M,Under 65,09/30/2032 12:00:00 AM,50350.634819
Colorado,CD 5,M,Under 65,09/30/2033 12:00:00 AM,49920.418996
Colorado,CD 5,M,Under 65,09/30/2034 12:00:00 AM,49473.65982
Colorado,CD 5,M,Under 65,09/30/2035 12:00:00 AM,49008.234002
Colorado,CD 5,M,Under 65,09/30/2036 12:00:00 AM,48687.420647
Colorado,CD 5,M,Under 65,09/30/2037 12:00:00 AM,48495.947493
Colorado,CD 5,M,Under 65,09/30/2038 12:00:00 AM,48364.216299
Colorado,CD 5,M,Under 65,09/30/2039 12:00:00 AM,48290.663845
Colorado,CD 5,M,Under 65,09/30/2040 12:00:00 AM,48274.643643
Colorado,CD 5,M,Under 65,09/30/2041 12:00:00 AM,48282.00479
Colorado,CD 5,M,Under 65,09/30/2042 12:00:00 AM,48252.4238
Colorado,CD 5,M,Under 65,09/30/2043 12:00:00 AM,48200.936927
Colorado,CD 5,M,Under 65,09/30/2044 12:00:00 AM,48113.722457
Colorado,CD 5,M,Under 65,09/30/2045 12:00:00 AM,47942.852091
Colorado,CD 5,M,Under 65,09/30/2046 12:00:00 AM,47790.148337
Colorado,CD 5,M,Under 65,09/30/2047 12:00:00 AM,47558.402412
Colorado,CD 5,M,Under 65,09/30/2048 12:00:00 AM,47351.287455
Colorado,CD 6,F,65 and Over,09/30/2018 12:00:00 AM,1267.1783548
Colorado,CD 6,F,65 and Over,09/30/2019 12:00:00 AM,1336.85042
Colorado,CD 6,F,65 and Over,09/30/2020 12:00:00 AM,1428.7197001
Colorado,CD 6,F,65 and Over,09/30/2021 12:00:00 AM,1524.1546847
Colorado,CD 6,F,65 and Over,09/30/2022 12:00:00 AM,1627.043497
Colorado,CD 6,F,65 and Over,09/30/2023 12:00:00 AM,1724.957473
Colorado,CD 6,F,65 and Over,09/30/2024 12:00:00 AM,1826.6141411
Colorado,CD 6,F,65 and Over,09/30/2025 12:00:00 AM,1934.276362
Colorado,CD 6,F,65 and Over,09/30/2026 12:00:00 AM,2036.0674995
Colorado,CD 6,F,65 and Over,09/30/2027 12:00:00 AM,2139.3390773
Colorado,CD 6,F,65 and Over,09/30/2028 12:00:00 AM,2238.1468404
Colorado,CD 6,F,65 and Over,09/30/2029 12:00:00 AM,2323.33905
Colorado,CD 6,F,65 and Over,09/30/2030 12:00:00 AM,2409.0702017
Colorado,CD 6,F,65 and Over,09/30/2031 12:00:00 AM,2496.6518817
Colorado,CD 6,F,65 and Over,09/30/2032 12:00:00 AM,2567.2794656
Colorado,CD 6,F,65 and Over,09/30/2033 12:00:00 AM,2644.3455317
Colorado,CD 6,F,65 and Over,09/30/2034 12:00:00 AM,2724.7610755
Colorado,CD 6,F,65 and Over,09/30/2035 12:00:00 AM,2809.6128495
Colorado,CD 6,F,65 and Over,09/30/2036 12:00:00 AM,2876.5507778
Colorado,CD 6,F,65 and Over,09/30/2037 12:00:00 AM,2932.9584687
Colorado,CD 6,F,65 and Over,09/30/2038 12:00:00 AM,2977.4870845
Colorado,CD 6,F,65 and Over,09/30/2039 12:00:00 AM,3026.0381831
Colorado,CD 6,F,65 and Over,09/30/2040 12:00:00 AM,3060.1438797
Colorado,CD 6,F,65 and Over,09/30/2041 12:00:00 AM,3091.1525622
Colorado,CD 6,F,65 and Over,09/30/2042 12:00:00 AM,3135.240406
Colorado,CD 6,F,65 and Over,09/30/2043 12:00:00 AM,3173.7242657
Colorado,CD 6,F,65 and Over,09/30/2044 12:00:00 AM,3204.4268385
Colorado,CD 6,F,65 and Over,09/30/2045 12:00:00 AM,3252.6448164
Colorado,CD 6,F,65 and Over,09/30/2046 12:00:00 AM,3302.8566252
Colorado,CD 6,F,65 and Over,09/30/2047 12:00:00 AM,3358.7304056
Colorado,CD 6,F,65 and Over,09/30/2048 12:00:00 AM,3396.5589166
Colorado,CD 6,F,Under 65,09/30/2018 12:00:00 AM,5174.8675795
Colorado,CD 6,F,Under 65,09/30/2019 12:00:00 AM,5205.3689374
Colorado,CD 6,F,Under 65,09/30/2020 12:00:00 AM,5223.3242346
Colorado,CD 6,F,Under 65,09/30/2021 12:00:00 AM,5229.3991217
Colorado,CD 6,F,Under 65,09/30/2022 12:00:00 AM,5225.5080275
Colorado,CD 6,F,Under 65,09/30/2023 12:00:00 AM,5229.2062487
Colorado,CD 6,F,Under 65,09/30/2024 12:00:00 AM,5225.2531668
Colorado,CD 6,F,Under 65,09/30/2025 12:00:00 AM,5214.3811355
Colorado,CD 6,F,Under 65,09/30/2026 12:00:00 AM,5200.7449381
Colorado,CD 6,F,Under 65,09/30/2027 12:00:00 AM,5187.7787916
Colorado,CD 6,F,Under 65,09/30/2028 12:00:00 AM,5183.9806718
Colorado,CD 6,F,Under 65,09/30/2029 12:00:00 AM,5193.7273668
Colorado,CD 6,F,Under 65,09/30/2030 12:00:00 AM,5199.489505
Colorado,CD 6,F,Under 65,09/30/2031 12:00:00 AM,5201.0935525
Colorado,CD 6,F,Under 65,09/30/2032 12:00:00 AM,5215.749614
Colorado,CD 6,F,Under 65,09/30/2033 12:00:00 AM,5220.9073443
Colorado,CD 6,F,Under 65,09/30/2034 12:00:00 AM,5220.3789678
Colorado,CD 6,F,Under 65,09/30/2035 12:00:00 AM,5211.1686414
Colorado,CD 6,F,Under 65,09/30/2036 12:00:00 AM,5210.9982825
Colorado,CD 6,F,Under 65,09/30/2037 12:00:00 AM,5220.9937985
Colorado,CD 6,F,Under 65,09/30/2038 12:00:00 AM,5240.3243044
Colorado,CD 6,F,Under 65,09/30/2039 12:00:00 AM,5250.353722
Colorado,CD 6,F,Under 65,09/30/2040 12:00:00 AM,5267.5542878
Colorado,CD 6,F,Under 65,09/30/2041 12:00:00 AM,5285.0971978
Colorado,CD 6,F,Under 65,09/30/2042 12:00:00 AM,5288.5566241
Colorado,CD 6,F,Under 65,09/30/2043 12:00:00 AM,5291.5372819
Colorado,CD 6,F,Under 65,09/30/2044 12:00:00 AM,5298.5994132
Colorado,CD 6,F,Under 65,09/30/2045 12:00:00 AM,5286.7650792
Colorado,CD 6,F,Under 65,09/30/2046 12:00:00 AM,5273.4402191
Colorado,CD 6,F,Under 65,09/30/2047 12:00:00 AM,5256.0329697
Colorado,CD 6,F,Under 65,09/30/2048 12:00:00 AM,5245.1733758
Colorado,CD 6,M,65 and Over,09/30/2018 12:00:00 AM,18325.803584
Colorado,CD 6,M,65 and Over,09/30/2019 12:00:00 AM,18031.127792
Colorado,CD 6,M,65 and Over,09/30/2020 12:00:00 AM,17795.500443
Colorado,CD 6,M,65 and Over,09/30/2021 12:00:00 AM,17562.012399
Colorado,CD 6,M,65 and Over,09/30/2022 12:00:00 AM,17345.138041
Colorado,CD 6,M,65 and Over,09/30/2023 12:00:00 AM,17103.592821
Colorado,CD 6,M,65 and Over,09/30/2024 12:00:00 AM,16878.062631
Colorado,CD 6,M,65 and Over,09/30/2025 12:00:00 AM,16640.535888
Colorado,CD 6,M,65 and Over,09/30/2026 12:00:00 AM,16393.145244
Colorado,CD 6,M,65 and Over,09/30/2027 12:00:00 AM,16171.51229
Colorado,CD 6,M,65 and Over,09/30/2028 12:00:00 AM,15980.122117
Colorado,CD 6,M,65 and Over,09/30/2029 12:00:00 AM,15765.515813
Colorado,CD 6,M,65 and Over,09/30/2030 12:00:00 AM,15538.67028
Colorado,CD 6,M,65 and Over,09/30/2031 12:00:00 AM,15273.230682
Colorado,CD 6,M,65 and Over,09/30/2032 12:00:00 AM,15075.053183
Colorado,CD 6,M,65 and Over,09/30/2033 12:00:00 AM,14884.842466
Colorado,CD 6,M,65 and Over,09/30/2034 12:00:00 AM,14720.286758
Colorado,CD 6,M,65 and Over,09/30/2035 12:00:00 AM,14549.669522
Colorado,CD 6,M,65 and Over,09/30/2036 12:00:00 AM,14325.787658
Colorado,CD 6,M,65 and Over,09/30/2037 12:00:00 AM,14064.46894
Colorado,CD 6,M,65 and Over,09/30/2038 12:00:00 AM,13783.505814
Colorado,CD 6,M,65 and Over,09/30/2039 12:00:00 AM,13487.101988
Colorado,CD 6,M,65 and Over,09/30/2040 12:00:00 AM,13183.627267
Colorado,CD 6,M,65 and Over,09/30/2041 12:00:00 AM,12878.001511
Colorado,CD 6,M,65 and Over,09/30/2042 12:00:00 AM,12637.412776
Colorado,CD 6,M,65 and Over,09/30/2043 12:00:00 AM,12397.95951
Colorado,CD 6,M,65 and Over,09/30/2044 12:00:00 AM,12201.231156
Colorado,CD 6,M,65 and Over,09/30/2045 12:00:00 AM,12047.707685
Colorado,CD 6,M,65 and Over,09/30/2046 12:00:00 AM,11904.876368
Colorado,CD 6,M,65 and Over,09/30/2047 12:00:00 AM,11807.009706
Colorado,CD 6,M,65 and Over,09/30/2048 12:00:00 AM,11698.081703
Colorado,CD 6,M,Under 65,09/30/2018 12:00:00 AM,25938.189991
Colorado,CD 6,M,Under 65,09/30/2019 12:00:00 AM,25722.195835
Colorado,CD 6,M,Under 65,09/30/2020 12:00:00 AM,25434.562244
Colorado,CD 6,M,Under 65,09/30/2021 12:00:00 AM,25115.739088
Colorado,CD 6,M,Under 65,09/30/2022 12:00:00 AM,24811.253819
Colorado,CD 6,M,Under 65,09/30/2023 12:00:00 AM,24572.036735
Colorado,CD 6,M,Under 65,09/30/2024 12:00:00 AM,24348.054777
Colorado,CD 6,M,Under 65,09/30/2025 12:00:00 AM,24106.404172
Colorado,CD 6,M,Under 65,09/30/2026 12:00:00 AM,23896.018077
Colorado,CD 6,M,Under 65,09/30/2027 12:00:00 AM,23692.047743
Colorado,CD 6,M,Under 65,09/30/2028 12:00:00 AM,23482.605289
Colorado,CD 6,M,Under 65,09/30/2029 12:00:00 AM,23296.505534
Colorado,CD 6,M,Under 65,09/30/2030 12:00:00 AM,23149.350432
Colorado,CD 6,M,Under 65,09/30/2031 12:00:00 AM,23013.957248
Colorado,CD 6,M,Under 65,09/30/2032 12:00:00 AM,22891.653569
Colorado,CD 6,M,Under 65,09/30/2033 12:00:00 AM,22760.447095
Colorado,CD 6,M,Under 65,09/30/2034 12:00:00 AM,22599.425652
Colorado,CD 6,M,Under 65,09/30/2035 12:00:00 AM,22444.712164
Colorado,CD 6,M,Under 65,09/30/2036 12:00:00 AM,22371.543249
Colorado,CD 6,M,Under 65,09/30/2037 12:00:00 AM,22366.257157
Colorado,CD 6,M,Under 65,09/30/2038 12:00:00 AM,22378.522312
Colorado,CD 6,M,Under 65,09/30/2039 12:00:00 AM,22430.632729
Colorado,CD 6,M,Under 65,09/30/2040 12:00:00 AM,22503.959238
Colorado,CD 6,M,Under 65,09/30/2041 12:00:00 AM,22591.016489
Colorado,CD 6,M,Under 65,09/30/2042 12:00:00 AM,22658.298072
Colorado,CD 6,M,Under 65,09/30/2043 12:00:00 AM,22732.186831
Colorado,CD 6,M,Under 65,09/30/2044 12:00:00 AM,22788.741512
Colorado,CD 6,M,Under 65,09/30/2045 12:00:00 AM,22816.342772
Colorado,CD 6,M,Under 65,09/30/2046 12:00:00 AM,22844.797263
Colorado,CD 6,M,Under 65,09/30/2047 12:00:00 AM,22851.158423
Colorado,CD 6,M,Under 65,09/30/2048 12:00:00 AM,22870.39919
Colorado,CD 7,F,65 and Over,09/30/2018 12:00:00 AM,805.99746276
Colorado,CD 7,F,65 and Over,09/30/2019 12:00:00 AM,859.44569612
Colorado,CD 7,F,65 and Over,09/30/2020 12:00:00 AM,927.78524622
Colorado,CD 7,F,65 and Over,09/30/2021 12:00:00 AM,990.93908546
Colorado,CD 7,F,65 and Over,09/30/2022 12:00:00 AM,1069.514512
Colorado,CD 7,F,65 and Over,09/30/2023 12:00:00 AM,1140.666008
Colorado,CD 7,F,65 and Over,09/30/2024 12:00:00 AM,1214.8189105
Colorado,CD 7,F,65 and Over,09/30/2025 12:00:00 AM,1294.8853257
Colorado,CD 7,F,65 and Over,09/30/2026 12:00:00 AM,1371.8579053
Colorado,CD 7,F,65 and Over,09/30/2027 12:00:00 AM,1448.7309104
Colorado,CD 7,F,65 and Over,09/30/2028 12:00:00 AM,1516.0406971
Colorado,CD 7,F,65 and Over,09/30/2029 12:00:00 AM,1573.7645218
Colorado,CD 7,F,65 and Over,09/30/2030 12:00:00 AM,1627.9280881
Colorado,CD 7,F,65 and Over,09/30/2031 12:00:00 AM,1684.0423786
Colorado,CD 7,F,65 and Over,09/30/2032 12:00:00 AM,1723.9315572
Colorado,CD 7,F,65 and Over,09/30/2033 12:00:00 AM,1771.1727551
Colorado,CD 7,F,65 and Over,09/30/2034 12:00:00 AM,1816.1439299
Colorado,CD 7,F,65 and Over,09/30/2035 12:00:00 AM,1861.2217761
Colorado,CD 7,F,65 and Over,09/30/2036 12:00:00 AM,1892.2391562
Colorado,CD 7,F,65 and Over,09/30/2037 12:00:00 AM,1913.0283748
Colorado,CD 7,F,65 and Over,09/30/2038 12:00:00 AM,1931.2316856
Colorado,CD 7,F,65 and Over,09/30/2039 12:00:00 AM,1956.3476789
Colorado,CD 7,F,65 and Over,09/30/2040 12:00:00 AM,1974.2060218
Colorado,CD 7,F,65 and Over,09/30/2041 12:00:00 AM,1991.0625718
Colorado,CD 7,F,65 and Over,09/30/2042 12:00:00 AM,2015.3282397
Colorado,CD 7,F,65 and Over,09/30/2043 12:00:00 AM,2039.8159436
Colorado,CD 7,F,65 and Over,09/30/2044 12:00:00 AM,2059.580649
Colorado,CD 7,F,65 and Over,09/30/2045 12:00:00 AM,2089.4329601
Colorado,CD 7,F,65 and Over,09/30/2046 12:00:00 AM,2122.3686974
Colorado,CD 7,F,65 and Over,09/30/2047 12:00:00 AM,2167.3248406
Colorado,CD 7,F,65 and Over,09/30/2048 12:00:00 AM,2201.6056327
Colorado,CD 7,F,Under 65,09/30/2018 12:00:00 AM,3229.1848602
Colorado,CD 7,F,Under 65,09/30/2019 12:00:00 AM,3247.241742
Colorado,CD 7,F,Under 65,09/30/2020 12:00:00 AM,3258.5972504
Colorado,CD 7,F,Under 65,09/30/2021 12:00:00 AM,3263.2268218
Colorado,CD 7,F,Under 65,09/30/2022 12:00:00 AM,3259.8330058
Colorado,CD 7,F,Under 65,09/30/2023 12:00:00 AM,3264.0847117
Colorado,CD 7,F,Under 65,09/30/2024 12:00:00 AM,3266.2696613
Colorado,CD 7,F,Under 65,09/30/2025 12:00:00 AM,3259.3927716
Colorado,CD 7,F,Under 65,09/30/2026 12:00:00 AM,3250.2691266
Colorado,CD 7,F,Under 65,09/30/2027 12:00:00 AM,3241.0409866
Colorado,CD 7,F,Under 65,09/30/2028 12:00:00 AM,3236.6744326
Colorado,CD 7,F,Under 65,09/30/2029 12:00:00 AM,3242.3010835
Colorado,CD 7,F,Under 65,09/30/2030 12:00:00 AM,3247.1862653
Colorado,CD 7,F,Under 65,09/30/2031 12:00:00 AM,3246.7162198
Colorado,CD 7,F,Under 65,09/30/2032 12:00:00 AM,3256.5486239
Colorado,CD 7,F,Under 65,09/30/2033 12:00:00 AM,3258.9241213
Colorado,CD 7,F,Under 65,09/30/2034 12:00:00 AM,3257.3123956
Colorado,CD 7,F,Under 65,09/30/2035 12:00:00 AM,3256.9511547
Colorado,CD 7,F,Under 65,09/30/2036 12:00:00 AM,3265.1191454
Colorado,CD 7,F,Under 65,09/30/2037 12:00:00 AM,3279.881696
Colorado,CD 7,F,Under 65,09/30/2038 12:00:00 AM,3300.7004199
Colorado,CD 7,F,Under 65,09/30/2039 12:00:00 AM,3312.9915995
Colorado,CD 7,F,Under 65,09/30/2040 12:00:00 AM,3327.9745795
Colorado,CD 7,F,Under 65,09/30/2041 12:00:00 AM,3340.061675
Colorado,CD 7,F,Under 65,09/30/2042 12:00:00 AM,3342.4488102
Colorado,CD 7,F,Under 65,09/30/2043 12:00:00 AM,3342.1371082
Colorado,CD 7,F,Under 65,09/30/2044 12:00:00 AM,3340.1381845
Colorado,CD 7,F,Under 65,09/30/2045 12:00:00 AM,3323.9032468
Colorado,CD 7,F,Under 65,09/30/2046 12:00:00 AM,3304.0097643
Colorado,CD 7,F,Under 65,09/30/2047 12:00:00 AM,3277.8838733
Colorado,CD 7,F,Under 65,09/30/2048 12:00:00 AM,3259.5007326
Colorado,CD 7,M,65 and Over,09/30/2018 12:00:00 AM,22134.085652
Colorado,CD 7,M,65 and Over,09/30/2019 12:00:00 AM,21820.589917
Colorado,CD 7,M,65 and Over,09/30/2020 12:00:00 AM,21588.002843
Colorado,CD 7,M,65 and Over,09/30/2021 12:00:00 AM,21358.440563
Colorado,CD 7,M,65 and Over,09/30/2022 12:00:00 AM,21120.939198
Colorado,CD 7,M,65 and Over,09/30/2023 12:00:00 AM,20814.738103
Colorado,CD 7,M,65 and Over,09/30/2024 12:00:00 AM,20501.448749
Colorado,CD 7,M,65 and Over,09/30/2025 12:00:00 AM,20208.637618
Colorado,CD 7,M,65 and Over,09/30/2026 12:00:00 AM,19912.125994
Colorado,CD 7,M,65 and Over,09/30/2027 12:00:00 AM,19616.881949
Colorado,CD 7,M,65 and Over,09/30/2028 12:00:00 AM,19351.515266
Colorado,CD 7,M,65 and Over,09/30/2029 12:00:00 AM,19097.58668
Colorado,CD 7,M,65 and Over,09/30/2030 12:00:00 AM,18826.311129
Colorado,CD 7,M,65 and Over,09/30/2031 12:00:00 AM,18496.100648
Colorado,CD 7,M,65 and Over,09/30/2032 12:00:00 AM,18196.110597
Colorado,CD 7,M,65 and Over,09/30/2033 12:00:00 AM,17925.114131
Colorado,CD 7,M,65 and Over,09/30/2034 12:00:00 AM,17632.854902
Colorado,CD 7,M,65 and Over,09/30/2035 12:00:00 AM,17333.292865
Colorado,CD 7,M,65 and Over,09/30/2036 12:00:00 AM,16962.70603
Colorado,CD 7,M,65 and Over,09/30/2037 12:00:00 AM,16560.402729
Colorado,CD 7,M,65 and Over,09/30/2038 12:00:00 AM,16153.93083
Colorado,CD 7,M,65 and Over,09/30/2039 12:00:00 AM,15731.933767
Colorado,CD 7,M,65 and Over,09/30/2040 12:00:00 AM,15304.366481
Colorado,CD 7,M,65 and Over,09/30/2041 12:00:00 AM,14902.411536
Colorado,CD 7,M,65 and Over,09/30/2042 12:00:00 AM,14540.412669
Colorado,CD 7,M,65 and Over,09/30/2043 12:00:00 AM,14220.405039
Colorado,CD 7,M,65 and Over,09/30/2044 12:00:00 AM,13948.979715
Colorado,CD 7,M,65 and Over,09/30/2045 12:00:00 AM,13758.526769
Colorado,CD 7,M,65 and Over,09/30/2046 12:00:00 AM,13603.438398
Colorado,CD 7,M,65 and Over,09/30/2047 12:00:00 AM,13512.716069
Colorado,CD 7,M,65 and Over,09/30/2048 12:00:00 AM,13442.657878
Colorado,CD 7,M,Under 65,09/30/2018 12:00:00 AM,22638.812514
Colorado,CD 7,M,Under 65,09/30/2019 12:00:00 AM,22377.933124
Colorado,CD 7,M,Under 65,09/30/2020 12:00:00 AM,22071.685373
Colorado,CD 7,M,Under 65,09/30/2021 12:00:00 AM,21699.719947
Colorado,CD 7,M,Under 65,09/30/2022 12:00:00 AM,21366.755155
Colorado,CD 7,M,Under 65,09/30/2023 12:00:00 AM,21107.198417
Colorado,CD 7,M,Under 65,09/30/2024 12:00:00 AM,20858.195331
Colorado,CD 7,M,Under 65,09/30/2025 12:00:00 AM,20598.497899
Colorado,CD 7,M,Under 65,09/30/2026 12:00:00 AM,20356.5415
Colorado,CD 7,M,Under 65,09/30/2027 12:00:00 AM,20138.598012
Colorado,CD 7,M,Under 65,09/30/2028 12:00:00 AM,19937.812201
Colorado,CD 7,M,Under 65,09/30/2029 12:00:00 AM,19766.077642
Colorado,CD 7,M,Under 65,09/30/2030 12:00:00 AM,19638.712123
Colorado,CD 7,M,Under 65,09/30/2031 12:00:00 AM,19503.924578
Colorado,CD 7,M,Under 65,09/30/2032 12:00:00 AM,19392.007312
Colorado,CD 7,M,Under 65,09/30/2033 12:00:00 AM,19258.282926
Colorado,CD 7,M,Under 65,09/30/2034 12:00:00 AM,19126.90741
Colorado,CD 7,M,Under 65,09/30/2035 12:00:00 AM,18998.884639
Colorado,CD 7,M,Under 65,09/30/2036 12:00:00 AM,18932.633533
Colorado,CD 7,M,Under 65,09/30/2037 12:00:00 AM,18928.422583
Colorado,CD 7,M,Under 65,09/30/2038 12:00:00 AM,18946.108153
Colorado,CD 7,M,Under 65,09/30/2039 12:00:00 AM,18994.998161
Colorado,CD 7,M,Under 65,09/30/2040 12:00:00 AM,19064.158303
Colorado,CD 7,M,Under 65,09/30/2041 12:00:00 AM,19138.703123
Colorado,CD 7,M,Under 65,09/30/2042 12:00:00 AM,19191.598258
Colorado,CD 7,M,Under 65,09/30/2043 12:00:00 AM,19244.60976
Colorado,CD 7,M,Under 65,09/30/2044 12:00:00 AM,19282.526596
Colorado,CD 7,M,Under 65,09/30/2045 12:00:00 AM,19279.406007
Colorado,CD 7,M,Under 65,09/30/2046 12:00:00 AM,19261.06344
Colorado,CD 7,M,Under 65,09/30/2047 12:00:00 AM,19200.795235
Colorado,CD 7,M,Under 65,09/30/2048 12:00:00 AM,19155.760306
Connecticut,CD 1,F,65 and Over,09/30/2018 12:00:00 AM,326.24019863
Connecticut,CD 1,F,65 and Over,09/30/2019 12:00:00 AM,305.4536607
Connecticut,CD 1,F,65 and Over,09/30/2020 12:00:00 AM,293.92074071
Connecticut,CD 1,F,65 and Over,09/30/2021 12:00:00 AM,275.6725448
Connecticut,CD 1,F,65 and Over,09/30/2022 12:00:00 AM,269.77655169
Connecticut,CD 1,F,65 and Over,09/30/2023 12:00:00 AM,262.80639031
Connecticut,CD 1,F,65 and Over,09/30/2024 12:00:00 AM,273.53104081
Connecticut,CD 1,F,65 and Over,09/30/2025 12:00:00 AM,292.38223436
Connecticut,CD 1,F,65 and Over,09/30/2026 12:00:00 AM,313.83432703
Connecticut,CD 1,F,65 and Over,09/30/2027 12:00:00 AM,332.21627183
Connecticut,CD 1,F,65 and Over,09/30/2028 12:00:00 AM,351.14945412
Connecticut,CD 1,F,65 and Over,09/30/2029 12:00:00 AM,374.7130201
Connecticut,CD 1,F,65 and Over,09/30/2030 12:00:00 AM,392.73415774
Connecticut,CD 1,F,65 and Over,09/30/2031 12:00:00 AM,406.34986635
Connecticut,CD 1,F,65 and Over,09/30/2032 12:00:00 AM,418.8322796
Connecticut,CD 1,F,65 and Over,09/30/2033 12:00:00 AM,432.44050884
Connecticut,CD 1,F,65 and Over,09/30/2034 12:00:00 AM,440.69944917
Connecticut,CD 1,F,65 and Over,09/30/2035 12:00:00 AM,452.49905354
Connecticut,CD 1,F,65 and Over,09/30/2036 12:00:00 AM,461.36272468
Connecticut,CD 1,F,65 and Over,09/30/2037 12:00:00 AM,465.97885946
Connecticut,CD 1,F,65 and Over,09/30/2038 12:00:00 AM,465.03088306
Connecticut,CD 1,F,65 and Over,09/30/2039 12:00:00 AM,463.8723949
Connecticut,CD 1,F,65 and Over,09/30/2040 12:00:00 AM,455.80698219
Connecticut,CD 1,F,65 and Over,09/30/2041 12:00:00 AM,444.8337743
Connecticut,CD 1,F,65 and Over,09/30/2042 12:00:00 AM,432.84981769
Connecticut,CD 1,F,65 and Over,09/30/2043 12:00:00 AM,420.97388931
Connecticut,CD 1,F,65 and Over,09/30/2044 12:00:00 AM,407.3626123
Connecticut,CD 1,F,65 and Over,09/30/2045 12:00:00 AM,396.83521976
Connecticut,CD 1,F,65 and Over,09/30/2046 12:00:00 AM,385.07081771
Connecticut,CD 1,F,65 and Over,09/30/2047 12:00:00 AM,369.98103645
Connecticut,CD 1,F,65 and Over,09/30/2048 12:00:00 AM,353.74770168
Connecticut,CD 1,F,Under 65,09/30/2018 12:00:00 AM,2383.5419122
Connecticut,CD 1,F,Under 65,09/30/2019 12:00:00 AM,2301.1499905
Connecticut,CD 1,F,Under 65,09/30/2020 12:00:00 AM,2214.3411919
Connecticut,CD 1,F,Under 65,09/30/2021 12:00:00 AM,2128.1438025
Connecticut,CD 1,F,Under 65,09/30/2022 12:00:00 AM,2043.5684829
Connecticut,CD 1,F,Under 65,09/30/2023 12:00:00 AM,1957.4825618
Connecticut,CD 1,F,Under 65,09/30/2024 12:00:00 AM,1878.8680058
Connecticut,CD 1,F,Under 65,09/30/2025 12:00:00 AM,1797.6715528
Connecticut,CD 1,F,Under 65,09/30/2026 12:00:00 AM,1722.3478169
Connecticut,CD 1,F,Under 65,09/30/2027 12:00:00 AM,1652.9214072
Connecticut,CD 1,F,Under 65,09/30/2028 12:00:00 AM,1591.64075
Connecticut,CD 1,F,Under 65,09/30/2029 12:00:00 AM,1534.2752977
Connecticut,CD 1,F,Under 65,09/30/2030 12:00:00 AM,1488.7950122
Connecticut,CD 1,F,Under 65,09/30/2031 12:00:00 AM,1449.3818501
Connecticut,CD 1,F,Under 65,09/30/2032 12:00:00 AM,1412.1839798
Connecticut,CD 1,F,Under 65,09/30/2033 12:00:00 AM,1379.2641646
Connecticut,CD 1,F,Under 65,09/30/2034 12:00:00 AM,1350.0086464
Connecticut,CD 1,F,Under 65,09/30/2035 12:00:00 AM,1318.3788404
Connecticut,CD 1,F,Under 65,09/30/2036 12:00:00 AM,1290.8241796
Connecticut,CD 1,F,Under 65,09/30/2037 12:00:00 AM,1269.2858441
Connecticut,CD 1,F,Under 65,09/30/2038 12:00:00 AM,1250.8982591
Connecticut,CD 1,F,Under 65,09/30/2039 12:00:00 AM,1230.1757348
Connecticut,CD 1,F,Under 65,09/30/2040 12:00:00 AM,1211.7196733
Connecticut,CD 1,F,Under 65,09/30/2041 12:00:00 AM,1195.2969245
Connecticut,CD 1,F,Under 65,09/30/2042 12:00:00 AM,1181.5206291
Connecticut,CD 1,F,Under 65,09/30/2043 12:00:00 AM,1165.4153497
Connecticut,CD 1,F,Under 65,09/30/2044 12:00:00 AM,1150.9766038
Connecticut,CD 1,F,Under 65,09/30/2045 12:00:00 AM,1136.9266972
Connecticut,CD 1,F,Under 65,09/30/2046 12:00:00 AM,1124.9577196
