State,Congressional District (CD),Gender,Age Group,Date,Veteran
Missouri,CD 1,Female,65 and Over,9/30/2021,959.8477443
Missouri,CD 1,Female,Under 65,9/30/2021,4039.970775
Missouri,CD 1,Male,65 and Over,9/30/2021,15778.04474
Missouri,CD 1,Male,Under 65,9/30/2021,19719.01537
Missouri,CD 2,Female,65 and Over,9/30/2021,888.7256516
Missouri,CD 2,Female,Under 65,9/30/2021,2891.328762
Missouri,CD 2,Male,65 and Over,9/30/2021,24589.75358
Missouri,CD 2,Male,Under 65,9/30/2021,15603.17894
Missouri,CD 3,Female,65 and Over,9/30/2021,927.8248534
Missouri,CD 3,Female,Under 65,9/30/2021,3310.9312
Missouri,CD 3,Male,65 and Over,9/30/2021,25938.62536
Missouri,CD 3,Male,Under 65,9/30/2021,23664.79446
Missouri,CD 4,Female,65 and Over,9/30/2021,1156.861086
Missouri,CD 4,Female,Under 65,9/30/2021,5641.05697
Missouri,CD 4,Male,65 and Over,9/30/2021,26715.02583
Missouri,CD 4,Male,Under 65,9/30/2021,29144.48681
Missouri,CD 5,Female,65 and Over,9/30/2021,926.5085248
Missouri,CD 5,Female,Under 65,9/30/2021,3911.309423
Missouri,CD 5,Male,65 and Over,9/30/2021,20888.39082
Missouri,CD 5,Male,Under 65,9/30/2021,22885.43736
Missouri,CD 6,Female,65 and Over,9/30/2021,963.9042702
Missouri,CD 6,Female,Under 65,9/30/2021,3599.995388
Missouri,CD 6,Male,65 and Over,9/30/2021,24468.71897
Missouri,CD 6,Male,Under 65,9/30/2021,23719.20998
Missouri,CD 7,Female,65 and Over,9/30/2021,1007.142911
Missouri,CD 7,Female,Under 65,9/30/2021,3675.29784
Missouri,CD 7,Male,65 and Over,9/30/2021,24682.74209
Missouri,CD 7,Male,Under 65,9/30/2021,25943.73458
Missouri,CD 8,Female,65 and Over,9/30/2021,1036.715629
Missouri,CD 8,Female,Under 65,9/30/2021,3414.461229
Missouri,CD 8,Male,65 and Over,9/30/2021,27117.58472
Missouri,CD 8,Male,Under 65,9/30/2021,24530.89477
Montana,CD (at Large),Female,65 and Over,9/30/2021,2345.454539
Montana,CD (at Large),Female,Under 65,9/30/2021,6939.662843
Montana,CD (at Large),Male,65 and Over,9/30/2021,40758.22002
Montana,CD (at Large),Male,Under 65,9/30/2021,38308.55845
Nebraska,CD 1,Female,65 and Over,9/30/2021,648.1638081
Nebraska,CD 1,Female,Under 65,9/30/2021,4253.349789
Nebraska,CD 1,Male,65 and Over,9/30/2021,18621.61495
Nebraska,CD 1,Male,Under 65,9/30/2021,21339.75218
Nebraska,CD 2,Female,65 and Over,9/30/2021,598.7526936
Nebraska,CD 2,Female,Under 65,9/30/2021,3826.402712
Nebraska,CD 2,Male,65 and Over,9/30/2021,15401.1618
Nebraska,CD 2,Male,Under 65,9/30/2021,21784.1685
Nebraska,CD 3,Female,65 and Over,9/30/2021,562.8954906
Nebraska,CD 3,Female,Under 65,9/30/2021,2378.857357
Nebraska,CD 3,Male,65 and Over,9/30/2021,19582.39347
Nebraska,CD 3,Male,Under 65,9/30/2021,15302.16156
Nevada,CD 1,Female,65 and Over,9/30/2021,1386.836326
Nevada,CD 1,Female,Under 65,9/30/2021,3043.735411
Nevada,CD 1,Male,65 and Over,9/30/2021,17615.30751
Nevada,CD 1,Male,Under 65,9/30/2021,18819.12033
Nevada,CD 2,Female,65 and Over,9/30/2021,1148.169818
Nevada,CD 2,Female,Under 65,9/30/2021,4112.380258
Nevada,CD 2,Male,65 and Over,9/30/2021,27340.33568
Nevada,CD 2,Male,Under 65,9/30/2021,23416.66363
Nevada,CD 3,Female,65 and Over,9/30/2021,1607.54762
Nevada,CD 3,Female,Under 65,9/30/2021,4906.879418
Nevada,CD 3,Male,65 and Over,9/30/2021,25785.9335
Nevada,CD 3,Male,Under 65,9/30/2021,26776.56473
Nevada,CD 4,Female,65 and Over,9/30/2021,1491.498424
Nevada,CD 4,Female,Under 65,9/30/2021,6654.179615
Nevada,CD 4,Male,65 and Over,9/30/2021,24588.03597
Nevada,CD 4,Male,Under 65,9/30/2021,29358.49106
New Hampshire,CD 1,Female,65 and Over,9/30/2021,1272.406013
New Hampshire,CD 1,Female,Under 65,9/30/2021,3222.952361
New Hampshire,CD 1,Male,65 and Over,9/30/2021,22749.5642
New Hampshire,CD 1,Male,Under 65,9/30/2021,21897.18096
New Hampshire,CD 2,Female,65 and Over,9/30/2021,1271.802565
New Hampshire,CD 2,Female,Under 65,9/30/2021,3346.090013
New Hampshire,CD 2,Male,65 and Over,9/30/2021,22907.76225
New Hampshire,CD 2,Male,Under 65,9/30/2021,20603.68504
New Jersey,CD 1,Female,65 and Over,9/30/2021,814.6876963
New Jersey,CD 1,Female,Under 65,9/30/2021,2237.258519
New Jersey,CD 1,Male,65 and Over,9/30/2021,16763.84222
New Jersey,CD 1,Male,Under 65,9/30/2021,14933.31878
New Jersey,CD 10,Female,65 and Over,9/30/2021,354.5326606
New Jersey,CD 10,Female,Under 65,9/30/2021,2086.865595
New Jersey,CD 10,Male,65 and Over,9/30/2021,7057.336926
New Jersey,CD 10,Male,Under 65,9/30/2021,11139.08547
New Jersey,CD 11,Female,65 and Over,9/30/2021,365.5201851
New Jersey,CD 11,Female,Under 65,9/30/2021,1312.165959
New Jersey,CD 11,Male,65 and Over,9/30/2021,15203.86518
New Jersey,CD 11,Male,Under 65,9/30/2021,9217.120662
New Jersey,CD 12,Female,65 and Over,9/30/2021,378.0692418
New Jersey,CD 12,Female,Under 65,9/30/2021,1702.771681
New Jersey,CD 12,Male,65 and Over,9/30/2021,11895.60578
New Jersey,CD 12,Male,Under 65,9/30/2021,9230.430136
New Jersey,CD 2,Female,65 and Over,9/30/2021,965.9080492
New Jersey,CD 2,Female,Under 65,9/30/2021,2825.431091
New Jersey,CD 2,Male,65 and Over,9/30/2021,19961.75744
New Jersey,CD 2,Male,Under 65,9/30/2021,16967.04194
New Jersey,CD 3,Female,65 and Over,9/30/2021,1007.875016
New Jersey,CD 3,Female,Under 65,9/30/2021,3653.837939
New Jersey,CD 3,Male,65 and Over,9/30/2021,23348.483
New Jersey,CD 3,Male,Under 65,9/30/2021,19164.18998
New Jersey,CD 4,Female,65 and Over,9/30/2021,701.8820414
New Jersey,CD 4,Female,Under 65,9/30/2021,1702.962855
New Jersey,CD 4,Male,65 and Over,9/30/2021,17964.80199
New Jersey,CD 4,Male,Under 65,9/30/2021,11304.22095
New Jersey,CD 5,Female,65 and Over,9/30/2021,278.0310705
New Jersey,CD 5,Female,Under 65,9/30/2021,1342.004845
New Jersey,CD 5,Male,65 and Over,9/30/2021,14579.71674
New Jersey,CD 5,Male,Under 65,9/30/2021,9647.204527
New Jersey,CD 6,Female,65 and Over,9/30/2021,330.8605213
New Jersey,CD 6,Female,Under 65,9/30/2021,1266.532365
New Jersey,CD 6,Male,65 and Over,9/30/2021,11102.40792
New Jersey,CD 6,Male,Under 65,9/30/2021,9362.069922
New Jersey,CD 7,Female,65 and Over,9/30/2021,588.8196143
New Jersey,CD 7,Female,Under 65,9/30/2021,1296.238114
New Jersey,CD 7,Male,65 and Over,9/30/2021,15584.95563
New Jersey,CD 7,Male,Under 65,9/30/2021,9274.933949
New Jersey,CD 8,Female,65 and Over,9/30/2021,179.2117144
New Jersey,CD 8,Female,Under 65,9/30/2021,1386.092186
New Jersey,CD 8,Male,65 and Over,9/30/2021,3943.242717
New Jersey,CD 8,Male,Under 65,9/30/2021,8498.176317
New Jersey,CD 9,Female,65 and Over,9/30/2021,391.0143122
New Jersey,CD 9,Female,Under 65,9/30/2021,906.3196141
New Jersey,CD 9,Male,65 and Over,9/30/2021,7469.569148
New Jersey,CD 9,Male,Under 65,9/30/2021,7269.996916
New Mexico,CD 1,Female,65 and Over,9/30/2021,1291.648215
New Mexico,CD 1,Female,Under 65,9/30/2021,4812.475233
New Mexico,CD 1,Male,65 and Over,9/30/2021,22054.95317
New Mexico,CD 1,Male,Under 65,9/30/2021,22560.6006
New Mexico,CD 2,Female,65 and Over,9/30/2021,1267.972329
New Mexico,CD 2,Female,Under 65,9/30/2021,3798.372359
New Mexico,CD 2,Male,65 and Over,9/30/2021,23146.45715
New Mexico,CD 2,Male,Under 65,9/30/2021,21274.7808
New Mexico,CD 3,Female,65 and Over,9/30/2021,1456.867345
New Mexico,CD 3,Female,Under 65,9/30/2021,4048.889072
New Mexico,CD 3,Male,65 and Over,9/30/2021,22663.4284
New Mexico,CD 3,Male,Under 65,9/30/2021,20000.88467
New York,CD 1,Female,65 and Over,9/30/2021,457.8623148
New York,CD 1,Female,Under 65,9/30/2021,1518.159615
New York,CD 1,Male,65 and Over,9/30/2021,17370.11013
New York,CD 1,Male,Under 65,9/30/2021,11835.46544
New York,CD 10,Female,65 and Over,9/30/2021,213.341441
New York,CD 10,Female,Under 65,9/30/2021,871.3372393
New York,CD 10,Male,65 and Over,9/30/2021,7047.343904
New York,CD 10,Male,Under 65,9/30/2021,4957.215713
New York,CD 11,Female,65 and Over,9/30/2021,283.0449684
New York,CD 11,Female,Under 65,9/30/2021,1190.9876
New York,CD 11,Male,65 and Over,9/30/2021,10433.81286
New York,CD 11,Male,Under 65,9/30/2021,7765.483011
New York,CD 12,Female,65 and Over,9/30/2021,203.4226397
New York,CD 12,Female,Under 65,9/30/2021,746.6444566
New York,CD 12,Male,65 and Over,9/30/2021,9119.873097
New York,CD 12,Male,Under 65,9/30/2021,5961.360745
New York,CD 13,Female,65 and Over,9/30/2021,209.8996444
New York,CD 13,Female,Under 65,9/30/2021,1765.749174
New York,CD 13,Male,65 and Over,9/30/2021,4371.527868
New York,CD 13,Male,Under 65,9/30/2021,9493.54067
New York,CD 14,Female,65 and Over,9/30/2021,147.5252348
New York,CD 14,Female,Under 65,9/30/2021,784.1824531
New York,CD 14,Male,65 and Over,9/30/2021,5104.379663
New York,CD 14,Male,Under 65,9/30/2021,5894.741651
New York,CD 15,Female,65 and Over,9/30/2021,161.2151051
New York,CD 15,Female,Under 65,9/30/2021,1393.328786
New York,CD 15,Male,65 and Over,9/30/2021,3212.9715
New York,CD 15,Male,Under 65,9/30/2021,7026.600632
New York,CD 16,Female,65 and Over,9/30/2021,383.6700256
New York,CD 16,Female,Under 65,9/30/2021,1404.021835
New York,CD 16,Male,65 and Over,9/30/2021,10303.96613
New York,CD 16,Male,Under 65,9/30/2021,7820.350779
New York,CD 17,Female,65 and Over,9/30/2021,380.3257904
New York,CD 17,Female,Under 65,9/30/2021,1050.560729
New York,CD 17,Male,65 and Over,9/30/2021,12434.11375
New York,CD 17,Male,Under 65,9/30/2021,7142.58821
New York,CD 18,Female,65 and Over,9/30/2021,945.6895325
New York,CD 18,Female,Under 65,9/30/2021,2367.265416
New York,CD 18,Male,65 and Over,9/30/2021,16360.8311
New York,CD 18,Male,Under 65,9/30/2021,13618.4196
New York,CD 19,Female,65 and Over,9/30/2021,639.8320279
New York,CD 19,Female,Under 65,9/30/2021,2306.310969
New York,CD 19,Male,65 and Over,9/30/2021,22000.26712
New York,CD 19,Male,Under 65,9/30/2021,16283.26989
New York,CD 2,Female,65 and Over,9/30/2021,462.996889
New York,CD 2,Female,Under 65,9/30/2021,1546.3778
New York,CD 2,Male,65 and Over,9/30/2021,13310.53474
New York,CD 2,Male,Under 65,9/30/2021,10435.38907
New York,CD 20,Female,65 and Over,9/30/2021,788.9190812
New York,CD 20,Female,Under 65,9/30/2021,2930.737486
New York,CD 20,Male,65 and Over,9/30/2021,18417.13814
New York,CD 20,Male,Under 65,9/30/2021,17297.51814
New York,CD 21,Female,65 and Over,9/30/2021,922.7751331
New York,CD 21,Female,Under 65,9/30/2021,4997.372412
New York,CD 21,Male,65 and Over,9/30/2021,21680.56925
New York,CD 21,Male,Under 65,9/30/2021,28190.49711
New York,CD 22,Female,65 and Over,9/30/2021,1044.506433
New York,CD 22,Female,Under 65,9/30/2021,2861.273953
New York,CD 22,Male,65 and Over,9/30/2021,20895.31506
New York,CD 22,Male,Under 65,9/30/2021,18509.43619
New York,CD 23,Female,65 and Over,9/30/2021,637.3546278
New York,CD 23,Female,Under 65,9/30/2021,3000.509636
New York,CD 23,Male,65 and Over,9/30/2021,21482.26208
New York,CD 23,Male,Under 65,9/30/2021,19642.33053
New York,CD 24,Female,65 and Over,9/30/2021,946.9148917
New York,CD 24,Female,Under 65,9/30/2021,2779.209827
New York,CD 24,Male,65 and Over,9/30/2021,19727.32696
New York,CD 24,Male,Under 65,9/30/2021,18304.41709
New York,CD 25,Female,65 and Over,9/30/2021,668.7669362
New York,CD 25,Female,Under 65,9/30/2021,2338.671868
New York,CD 25,Male,65 and Over,9/30/2021,16041.5115
New York,CD 25,Male,Under 65,9/30/2021,14057.26346
New York,CD 26,Female,65 and Over,9/30/2021,727.0968158
New York,CD 26,Female,Under 65,9/30/2021,2939.940699
New York,CD 26,Male,65 and Over,9/30/2021,19318.2942
New York,CD 26,Male,Under 65,9/30/2021,16872.81561
New York,CD 27,Female,65 and Over,9/30/2021,561.3629154
New York,CD 27,Female,Under 65,9/30/2021,2849.762833
New York,CD 27,Male,65 and Over,9/30/2021,22450.81105
New York,CD 27,Male,Under 65,9/30/2021,19086.26279
New York,CD 3,Female,65 and Over,9/30/2021,333.7509348
New York,CD 3,Female,Under 65,9/30/2021,866.1533346
New York,CD 3,Male,65 and Over,9/30/2021,15607.83759
New York,CD 3,Male,Under 65,9/30/2021,5453.663666
New York,CD 4,Female,65 and Over,9/30/2021,412.7588925
New York,CD 4,Female,Under 65,9/30/2021,1174.705197
New York,CD 4,Male,65 and Over,9/30/2021,12185.14118
New York,CD 4,Male,Under 65,9/30/2021,6932.034723
New York,CD 5,Female,65 and Over,9/30/2021,218.2128749
New York,CD 5,Female,Under 65,9/30/2021,1855.006102
New York,CD 5,Male,65 and Over,9/30/2021,6168.922378
New York,CD 5,Male,Under 65,9/30/2021,8894.503533
New York,CD 6,Female,65 and Over,9/30/2021,101.7314996
New York,CD 6,Female,Under 65,9/30/2021,544.6290344
New York,CD 6,Male,65 and Over,9/30/2021,6227.21006
New York,CD 6,Male,Under 65,9/30/2021,5206.942998
New York,CD 7,Female,65 and Over,9/30/2021,262.4226205
New York,CD 7,Female,Under 65,9/30/2021,678.6429586
New York,CD 7,Male,65 and Over,9/30/2021,3229.949256
New York,CD 7,Male,Under 65,9/30/2021,5997.259129
New York,CD 8,Female,65 and Over,9/30/2021,365.6695934
New York,CD 8,Female,Under 65,9/30/2021,2093.250312
New York,CD 8,Male,65 and Over,9/30/2021,5291.396622
New York,CD 8,Male,Under 65,9/30/2021,8775.304958
New York,CD 9,Female,65 and Over,9/30/2021,345.5290848
New York,CD 9,Female,Under 65,9/30/2021,1211.784935
New York,CD 9,Male,65 and Over,9/30/2021,4347.301073
New York,CD 9,Male,Under 65,9/30/2021,5618.278682
North Carolina,CD 1,Female,65 and Over,9/30/2021,1421.130385
North Carolina,CD 1,Female,Under 65,9/30/2021,4077.934768
North Carolina,CD 1,Male,65 and Over,9/30/2021,17272.99629
North Carolina,CD 1,Male,Under 65,9/30/2021,18796.6833
North Carolina,CD 10,Female,65 and Over,9/30/2021,938.2278414
North Carolina,CD 10,Female,Under 65,9/30/2021,3530.795294
North Carolina,CD 10,Male,65 and Over,9/30/2021,24054.42794
North Carolina,CD 10,Male,Under 65,9/30/2021,21059.04263
North Carolina,CD 11,Female,65 and Over,9/30/2021,1184.24185
North Carolina,CD 11,Female,Under 65,9/30/2021,3052.887741
North Carolina,CD 11,Male,65 and Over,9/30/2021,31838.16362
North Carolina,CD 11,Male,Under 65,9/30/2021,19591.83969
North Carolina,CD 12,Female,65 and Over,9/30/2021,530.1620017
North Carolina,CD 12,Female,Under 65,9/30/2021,5429.460961
North Carolina,CD 12,Male,65 and Over,9/30/2021,12618.24654
North Carolina,CD 12,Male,Under 65,9/30/2021,21841.05239
North Carolina,CD 13,Female,65 and Over,9/30/2021,1048.554991
North Carolina,CD 13,Female,Under 65,9/30/2021,3556.891942
North Carolina,CD 13,Male,65 and Over,9/30/2021,20516.34907
North Carolina,CD 13,Male,Under 65,9/30/2021,19240.20366
North Carolina,CD 2,Female,65 and Over,9/30/2021,1035.089524
North Carolina,CD 2,Female,Under 65,9/30/2021,6245.217865
North Carolina,CD 2,Male,65 and Over,9/30/2021,19008.23392
North Carolina,CD 2,Male,Under 65,9/30/2021,27843.43779
North Carolina,CD 3,Female,65 and Over,9/30/2021,1617.434053
North Carolina,CD 3,Female,Under 65,9/30/2021,9711.733816
North Carolina,CD 3,Male,65 and Over,9/30/2021,28644.97149
North Carolina,CD 3,Male,Under 65,9/30/2021,43445.55073
North Carolina,CD 4,Female,65 and Over,9/30/2021,1458.475016
North Carolina,CD 4,Female,Under 65,9/30/2021,4320.918072
North Carolina,CD 4,Male,65 and Over,9/30/2021,13915.28683
North Carolina,CD 4,Male,Under 65,9/30/2021,18697.706
North Carolina,CD 5,Female,65 and Over,9/30/2021,764.4469936
North Carolina,CD 5,Female,Under 65,9/30/2021,3079.279549
North Carolina,CD 5,Male,65 and Over,9/30/2021,23374.44778
North Carolina,CD 5,Male,Under 65,9/30/2021,17860.03437
North Carolina,CD 6,Female,65 and Over,9/30/2021,647.2288177
North Carolina,CD 6,Female,Under 65,9/30/2021,3619.601074
North Carolina,CD 6,Male,65 and Over,9/30/2021,21995.15299
North Carolina,CD 6,Male,Under 65,9/30/2021,20146.27969
North Carolina,CD 7,Female,65 and Over,9/30/2021,1131.389847
North Carolina,CD 7,Female,Under 65,9/30/2021,5341.537117
North Carolina,CD 7,Male,65 and Over,9/30/2021,29600.80835
North Carolina,CD 7,Male,Under 65,9/30/2021,26319.32876
North Carolina,CD 8,Female,65 and Over,9/30/2021,1377.329953
North Carolina,CD 8,Female,Under 65,9/30/2021,12470.52778
North Carolina,CD 8,Male,65 and Over,9/30/2021,23533.25408
North Carolina,CD 8,Male,Under 65,9/30/2021,41308.16487
North Carolina,CD 9,Female,65 and Over,9/30/2021,625.6983374
North Carolina,CD 9,Female,Under 65,9/30/2021,4612.562153
North Carolina,CD 9,Male,65 and Over,9/30/2021,19819.43142
North Carolina,CD 9,Male,Under 65,9/30/2021,23089.2612
North Dakota,CD (at Large),Female,65 and Over,9/30/2021,1103.035865
North Dakota,CD (at Large),Female,Under 65,9/30/2021,4724.010543
North Dakota,CD (at Large),Male,65 and Over,9/30/2021,20501.59567
North Dakota,CD (at Large),Male,Under 65,9/30/2021,26276.77685
Ohio,CD 1,Female,65 and Over,9/30/2021,589.186326
Ohio,CD 1,Female,Under 65,9/30/2021,3015.243715
Ohio,CD 1,Male,65 and Over,9/30/2021,18750.11347
Ohio,CD 1,Male,Under 65,9/30/2021,19202.73233
Ohio,CD 10,Female,65 and Over,9/30/2021,1772.144629
Ohio,CD 10,Female,Under 65,9/30/2021,6375.921925
Ohio,CD 10,Male,65 and Over,9/30/2021,22470.39243
Ohio,CD 10,Male,Under 65,9/30/2021,26902.20793
Ohio,CD 11,Female,65 and Over,9/30/2021,888.1631299
Ohio,CD 11,Female,Under 65,9/30/2021,3736.409472
Ohio,CD 11,Male,65 and Over,9/30/2021,15446.24212
Ohio,CD 11,Male,Under 65,9/30/2021,16871.20678
Ohio,CD 12,Female,65 and Over,9/30/2021,922.6112852
Ohio,CD 12,Female,Under 65,9/30/2021,3311.330352
Ohio,CD 12,Male,65 and Over,9/30/2021,21543.49216
Ohio,CD 12,Male,Under 65,9/30/2021,20857.32534
Ohio,CD 13,Female,65 and Over,9/30/2021,576.0999144
Ohio,CD 13,Female,Under 65,9/30/2021,3256.265916
Ohio,CD 13,Male,65 and Over,9/30/2021,22550.47528
Ohio,CD 13,Male,Under 65,9/30/2021,20619.31791
Ohio,CD 14,Female,65 and Over,9/30/2021,670.830261
Ohio,CD 14,Female,Under 65,9/30/2021,2202.351535
Ohio,CD 14,Male,65 and Over,9/30/2021,22885.64652
Ohio,CD 14,Male,Under 65,9/30/2021,16472.62761
Ohio,CD 15,Female,65 and Over,9/30/2021,961.1102991
Ohio,CD 15,Female,Under 65,9/30/2021,3499.010222
Ohio,CD 15,Male,65 and Over,9/30/2021,19543.67593
Ohio,CD 15,Male,Under 65,9/30/2021,22740.51912
Ohio,CD 16,Female,65 and Over,9/30/2021,1219.257438
Ohio,CD 16,Female,Under 65,9/30/2021,2406.222276
Ohio,CD 16,Male,65 and Over,9/30/2021,23820.62528
Ohio,CD 16,Male,Under 65,9/30/2021,17516.60103
Ohio,CD 2,Female,65 and Over,9/30/2021,685.005298
Ohio,CD 2,Female,Under 65,9/30/2021,3210.033497
Ohio,CD 2,Male,65 and Over,9/30/2021,20957.7728
Ohio,CD 2,Male,Under 65,9/30/2021,20135.5128
Ohio,CD 3,Female,65 and Over,9/30/2021,502.1991509
Ohio,CD 3,Female,Under 65,9/30/2021,4161.74293
Ohio,CD 3,Male,65 and Over,9/30/2021,13594.50145
Ohio,CD 3,Male,Under 65,9/30/2021,21973.27219
Ohio,CD 4,Female,65 and Over,9/30/2021,1032.011065
Ohio,CD 4,Female,Under 65,9/30/2021,3287.004407
Ohio,CD 4,Male,65 and Over,9/30/2021,21345.63409
Ohio,CD 4,Male,Under 65,9/30/2021,21924.05162
Ohio,CD 5,Female,65 and Over,9/30/2021,673.0222114
Ohio,CD 5,Female,Under 65,9/30/2021,2841.639816
Ohio,CD 5,Male,65 and Over,9/30/2021,21857.8502
Ohio,CD 5,Male,Under 65,9/30/2021,20063.33576
Ohio,CD 6,Female,65 and Over,9/30/2021,731.6286325
Ohio,CD 6,Female,Under 65,9/30/2021,2538.32941
Ohio,CD 6,Male,65 and Over,9/30/2021,25753.32574
Ohio,CD 6,Male,Under 65,9/30/2021,20857.49275
Ohio,CD 7,Female,65 and Over,9/30/2021,1234.634823
Ohio,CD 7,Female,Under 65,9/30/2021,2846.31053
Ohio,CD 7,Male,65 and Over,9/30/2021,23548.481
Ohio,CD 7,Male,Under 65,9/30/2021,20099.95312
Ohio,CD 8,Female,65 and Over,9/30/2021,694.6078887
Ohio,CD 8,Female,Under 65,9/30/2021,3430.182969
Ohio,CD 8,Male,65 and Over,9/30/2021,19733.70325
Ohio,CD 8,Male,Under 65,9/30/2021,21606.27364
Ohio,CD 9,Female,65 and Over,9/30/2021,1021.350314
Ohio,CD 9,Female,Under 65,9/30/2021,3272.952978
Ohio,CD 9,Male,65 and Over,9/30/2021,17407.12805
Ohio,CD 9,Male,Under 65,9/30/2021,19374.62886
Oklahoma,CD 1,Female,65 and Over,9/30/2021,1245.094124
Oklahoma,CD 1,Female,Under 65,9/30/2021,3838.661542
Oklahoma,CD 1,Male,65 and Over,9/30/2021,22705.80615
Oklahoma,CD 1,Male,Under 65,9/30/2021,24722.38635
Oklahoma,CD 2,Female,65 and Over,9/30/2021,1042.41751
Oklahoma,CD 2,Female,Under 65,9/30/2021,3252.257033
Oklahoma,CD 2,Male,65 and Over,9/30/2021,27641.13128
Oklahoma,CD 2,Male,Under 65,9/30/2021,22767.44371
Oklahoma,CD 3,Female,65 and Over,9/30/2021,946.9385423
Oklahoma,CD 3,Female,Under 65,9/30/2021,3820.024999
Oklahoma,CD 3,Male,65 and Over,9/30/2021,22918.94479
Oklahoma,CD 3,Male,Under 65,9/30/2021,23821.34279
Oklahoma,CD 4,Female,65 and Over,9/30/2021,1764.737856
Oklahoma,CD 4,Female,Under 65,9/30/2021,7605.109936
Oklahoma,CD 4,Male,65 and Over,9/30/2021,25599.05836
Oklahoma,CD 4,Male,Under 65,9/30/2021,36350.67958
Oklahoma,CD 5,Female,65 and Over,9/30/2021,1312.368409
Oklahoma,CD 5,Female,Under 65,9/30/2021,5841.702489
Oklahoma,CD 5,Male,65 and Over,9/30/2021,23596.72476
Oklahoma,CD 5,Male,Under 65,9/30/2021,29472.91263
Oregon,CD 1,Female,65 and Over,9/30/2021,631.0169338
Oregon,CD 1,Female,Under 65,9/30/2021,3766.265717
Oregon,CD 1,Male,65 and Over,9/30/2021,23087.30345
Oregon,CD 1,Male,Under 65,9/30/2021,23629.1133
Oregon,CD 2,Female,65 and Over,9/30/2021,1944.018614
Oregon,CD 2,Female,Under 65,9/30/2021,4178.895531
Oregon,CD 2,Male,65 and Over,9/30/2021,35577.4236
Oregon,CD 2,Male,Under 65,9/30/2021,26109.26417
Oregon,CD 3,Female,65 and Over,9/30/2021,1812.953927
Oregon,CD 3,Female,Under 65,9/30/2021,3356.567198
Oregon,CD 3,Male,65 and Over,9/30/2021,17825.8464
Oregon,CD 3,Male,Under 65,9/30/2021,21674.62211
Oregon,CD 4,Female,65 and Over,9/30/2021,1774.140218
Oregon,CD 4,Female,Under 65,9/30/2021,4521.564367
Oregon,CD 4,Male,65 and Over,9/30/2021,36553.79485
Oregon,CD 4,Male,Under 65,9/30/2021,26908.12594
Oregon,CD 5,Female,65 and Over,9/30/2021,1949.799663
Oregon,CD 5,Female,Under 65,9/30/2021,4051.116336
Oregon,CD 5,Male,65 and Over,9/30/2021,27401.14918
Oregon,CD 5,Male,Under 65,9/30/2021,23281.938
Pennsylvania,CD 1,Female,65 and Over,9/30/2021,521.9726791
Pennsylvania,CD 1,Female,Under 65,9/30/2021,1953.422486
Pennsylvania,CD 1,Male,65 and Over,9/30/2021,21940.26882
Pennsylvania,CD 1,Male,Under 65,9/30/2021,13146.63469
Pennsylvania,CD 10,Female,65 and Over,9/30/2021,999.9328042
Pennsylvania,CD 10,Female,Under 65,9/30/2021,4492.570027
Pennsylvania,CD 10,Male,65 and Over,9/30/2021,20306.59969
Pennsylvania,CD 10,Male,Under 65,9/30/2021,23556.66366
Pennsylvania,CD 11,Female,65 and Over,9/30/2021,978.3538697
Pennsylvania,CD 11,Female,Under 65,9/30/2021,2779.046586
Pennsylvania,CD 11,Male,65 and Over,9/30/2021,20921.79348
Pennsylvania,CD 11,Male,Under 65,9/30/2021,17539.52432
Pennsylvania,CD 12,Female,65 and Over,9/30/2021,757.6157548
Pennsylvania,CD 12,Female,Under 65,9/30/2021,3244.766654
Pennsylvania,CD 12,Male,65 and Over,9/30/2021,23391.29131
Pennsylvania,CD 12,Male,Under 65,9/30/2021,21482.92906
Pennsylvania,CD 13,Female,65 and Over,9/30/2021,1120.506784
Pennsylvania,CD 13,Female,Under 65,9/30/2021,3663.055712
Pennsylvania,CD 13,Male,65 and Over,9/30/2021,26091.18375
Pennsylvania,CD 13,Male,Under 65,9/30/2021,22059.79772
Pennsylvania,CD 14,Female,65 and Over,9/30/2021,1618.364096
Pennsylvania,CD 14,Female,Under 65,9/30/2021,2672.021722
Pennsylvania,CD 14,Male,65 and Over,9/30/2021,26576.4211
Pennsylvania,CD 14,Male,Under 65,9/30/2021,19051.88906
Pennsylvania,CD 15,Female,65 and Over,9/30/2021,563.6124512
Pennsylvania,CD 15,Female,Under 65,9/30/2021,3046.246427
Pennsylvania,CD 15,Male,65 and Over,9/30/2021,26302.09752
Pennsylvania,CD 15,Male,Under 65,9/30/2021,22237.1786
Pennsylvania,CD 16,Female,65 and Over,9/30/2021,1029.473427
Pennsylvania,CD 16,Female,Under 65,9/30/2021,3020.61978
Pennsylvania,CD 16,Male,65 and Over,9/30/2021,25855.19265
Pennsylvania,CD 16,Male,Under 65,9/30/2021,20213.90236
Pennsylvania,CD 17,Female,65 and Over,9/30/2021,724.9041459
Pennsylvania,CD 17,Female,Under 65,9/30/2021,2554.206945
Pennsylvania,CD 17,Male,65 and Over,9/30/2021,23355.52748
Pennsylvania,CD 17,Male,Under 65,9/30/2021,17732.76712
Pennsylvania,CD 18,Female,65 and Over,9/30/2021,1289.120122
Pennsylvania,CD 18,Female,Under 65,9/30/2021,3140.283348
Pennsylvania,CD 18,Male,65 and Over,9/30/2021,20489.32765
Pennsylvania,CD 18,Male,Under 65,9/30/2021,17237.02722
